OA,UV7030001,UV7030002,UV7030003,UV7030004,UV7030005,UV7030006,UV7030007,UV7030008,UV7030009,UV7030010,UV7030011
S00135589,45.0,18.0,0.0,10.0,12.0,1.0,0.0,0.0,2.0,0.0,6.0
S00135590,50.0,8.0,0.0,13.0,15.0,0.0,2.0,0.0,0.0,0.0,11.0
S00135591,49.0,8.0,6.0,11.0,10.0,2.0,0.0,0.0,0.0,0.0,8.0
S00135592,73.0,23.0,1.0,18.0,17.0,4.0,2.0,0.0,0.0,0.0,11.0
S00135593,46.0,11.0,2.0,16.0,7.0,1.0,0.0,0.0,1.0,1.0,7.0
S00135594,57.0,12.0,3.0,22.0,11.0,0.0,2.0,0.0,0.0,0.0,7.0
S00135595,58.0,9.0,5.0,15.0,17.0,1.0,0.0,2.0,0.0,0.0,8.0
S00135596,106.0,21.0,0.0,37.0,20.0,4.0,1.0,0.0,3.0,0.0,11.0
S00135597,53.0,11.0,0.0,13.0,18.0,3.0,0.0,0.0,0.0,0.0,11.0
S00135598,39.0,11.0,2.0,15.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0
S00135599,87.0,16.0,4.0,27.0,16.0,2.0,4.0,2.0,1.0,0.0,19.0
S00135600,18.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
S00135601,74.0,29.0,0.0,20.0,16.0,2.0,0.0,0.0,1.0,0.0,8.0
S00135602,66.0,13.0,8.0,21.0,7.0,2.0,5.0,0.0,0.0,0.0,11.0
S00135603,36.0,11.0,2.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
S00135604,72.0,25.0,7.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0
S00135605,54.0,17.0,7.0,9.0,12.0,1.0,1.0,1.0,0.0,0.0,6.0
S00135606,99.0,31.0,3.0,28.0,13.0,7.0,0.0,0.0,0.0,0.0,13.0
S00135607,100.0,26.0,11.0,28.0,18.0,5.0,2.0,0.0,0.0,3.0,7.0
S00135608,52.0,10.0,4.0,17.0,13.0,2.0,0.0,0.0,0.0,1.0,7.0
S00135609,49.0,16.0,2.0,12.0,8.0,1.0,4.0,2.0,0.0,0.0,6.0
S00135610,47.0,11.0,4.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,9.0
S00135611,34.0,8.0,0.0,12.0,3.0,2.0,0.0,0.0,0.0,2.0,8.0
S00135612,98.0,30.0,3.0,23.0,17.0,7.0,2.0,0.0,2.0,1.0,11.0
S00135613,68.0,13.0,2.0,13.0,22.0,5.0,1.0,0.0,0.0,1.0,9.0
S00135614,49.0,18.0,4.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,10.0
S00135615,108.0,33.0,5.0,24.0,19.0,9.0,0.0,0.0,1.0,0.0,20.0
S00135616,49.0,16.0,2.0,11.0,7.0,5.0,4.0,0.0,0.0,0.0,6.0
S00135617,55.0,15.0,0.0,25.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0
S00135618,28.0,9.0,3.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0
S00135619,30.0,4.0,1.0,9.0,3.0,3.0,0.0,0.0,2.0,2.0,4.0
S00135620,54.0,7.0,4.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0
S00135621,50.0,12.0,1.0,11.0,6.0,2.0,3.0,0.0,0.0,0.0,19.0
S00135622,59.0,21.0,1.0,13.0,8.0,5.0,1.0,0.0,1.0,1.0,12.0
S00135623,76.0,18.0,2.0,26.0,15.0,4.0,2.0,0.0,1.0,0.0,9.0
S00135624,48.0,15.0,1.0,10.0,17.0,2.0,1.0,0.0,0.0,1.0,1.0
S00135625,62.0,21.0,1.0,20.0,6.0,6.0,0.0,0.0,2.0,0.0,6.0
S00135626,35.0,6.0,2.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,7.0
S00135627,69.0,15.0,7.0,17.0,10.0,4.0,1.0,0.0,0.0,0.0,19.0
S00135628,80.0,22.0,3.0,22.0,17.0,2.0,0.0,0.0,1.0,0.0,14.0
S00135629,100.0,29.0,5.0,19.0,25.0,7.0,1.0,1.0,0.0,0.0,13.0
S00135630,50.0,6.0,5.0,15.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0
S00135631,75.0,13.0,7.0,25.0,14.0,3.0,0.0,0.0,0.0,1.0,10.0
S00135632,62.0,16.0,2.0,23.0,8.0,4.0,0.0,0.0,0.0,0.0,9.0
S00135633,22.0,6.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0
S00135634,63.0,11.0,2.0,12.0,19.0,3.0,2.0,1.0,0.0,0.0,7.0
S00135635,70.0,24.0,6.0,11.0,18.0,2.0,0.0,0.0,0.0,1.0,11.0
S00135636,54.0,21.0,3.0,5.0,12.0,1.0,1.0,0.0,0.0,1.0,10.0
S00135637,59.0,15.0,6.0,10.0,10.0,1.0,1.0,0.0,2.0,0.0,12.0
S00135638,28.0,7.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0
S00135639,54.0,12.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,5.0
S00135640,59.0,17.0,2.0,14.0,15.0,4.0,0.0,0.0,0.0,0.0,6.0
S00135641,31.0,4.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0
S00135642,80.0,29.0,5.0,28.0,9.0,1.0,2.0,0.0,0.0,0.0,8.0
S00135643,41.0,9.0,4.0,9.0,4.0,3.0,0.0,0.0,0.0,1.0,11.0
S00135644,31.0,12.0,0.0,10.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
S00135645,32.0,11.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0
S00135646,26.0,7.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,9.0
S00135647,74.0,19.0,2.0,23.0,19.0,1.0,0.0,0.0,0.0,0.0,8.0
S00135648,66.0,17.0,3.0,21.0,8.0,3.0,1.0,0.0,0.0,1.0,12.0
S00135649,41.0,16.0,1.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,8.0
S00135650,52.0,11.0,5.0,12.0,9.0,2.0,5.0,0.0,0.0,0.0,10.0
S00135651,66.0,13.0,7.0,18.0,12.0,0.0,1.0,0.0,0.0,0.0,16.0
S00135652,40.0,10.0,2.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0
S00135653,37.0,10.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0
S00135654,48.0,10.0,4.0,16.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0
S00135655,62.0,14.0,2.0,23.0,8.0,1.0,1.0,0.0,1.0,0.0,14.0
S00135656,55.0,20.0,1.0,8.0,10.0,1.0,3.0,0.0,0.0,0.0,13.0
S00135657,42.0,8.0,4.0,13.0,7.0,3.0,3.0,0.0,1.0,0.0,6.0
S00135658,45.0,16.0,4.0,16.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0
S00135659,73.0,24.0,2.0,24.0,13.0,0.0,1.0,0.0,0.0,1.0,7.0
S00135660,61.0,12.0,5.0,10.0,10.0,2.0,3.0,0.0,2.0,0.0,22.0
S00135661,31.0,6.0,2.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0
S00135662,76.0,22.0,3.0,23.0,14.0,8.0,2.0,1.0,0.0,0.0,6.0
S00135663,43.0,15.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0
S00135664,86.0,31.0,6.0,15.0,19.0,4.0,1.0,0.0,0.0,1.0,14.0
S00135665,25.0,11.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0
S00135666,30.0,8.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0
S00135667,68.0,14.0,2.0,18.0,13.0,1.0,0.0,0.0,0.0,1.0,15.0
S00135668,57.0,4.0,1.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0
S00135669,67.0,13.0,5.0,22.0,6.0,1.0,3.0,0.0,0.0,0.0,18.0
S00135670,90.0,28.0,8.0,27.0,14.0,4.0,0.0,0.0,0.0,1.0,8.0
S00135671,36.0,13.0,3.0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0
S00135672,59.0,14.0,2.0,23.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0
S00135673,28.0,4.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,2.0,3.0
S00135674,53.0,14.0,4.0,22.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0
S00135675,57.0,18.0,0.0,20.0,6.0,1.0,0.0,0.0,0.0,2.0,10.0
S00135676,39.0,8.0,3.0,14.0,5.0,1.0,2.0,0.0,0.0,1.0,6.0
S00135677,29.0,6.0,3.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0
S00135678,56.0,21.0,4.0,14.0,4.0,1.0,1.0,0.0,0.0,5.0,9.0
S00135679,42.0,18.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0
S00135680,54.0,15.0,2.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0
S00135681,67.0,16.0,4.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0
S00135682,43.0,12.0,2.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,7.0
S00135683,42.0,12.0,2.0,12.0,6.0,2.0,1.0,0.0,0.0,0.0,6.0
S00135684,33.0,13.0,0.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0
S00135685,72.0,18.0,1.0,24.0,15.0,0.0,0.0,0.0,1.0,0.0,13.0
S00135686,15.0,4.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0
S00135687,66.0,15.0,2.0,24.0,10.0,1.0,2.0,0.0,0.0,0.0,12.0
S00135688,45.0,10.0,5.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0
S00135689,44.0,9.0,6.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,14.0
S00135690,58.0,13.0,4.0,21.0,13.0,6.0,1.0,0.0,0.0,0.0,2.0
S00135691,62.0,21.0,1.0,20.0,7.0,5.0,1.0,0.0,0.0,1.0,15.0
S00135692,39.0,10.0,4.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
S00135693,62.0,19.0,6.0,12.0,14.0,3.0,0.0,0.0,0.0,0.0,10.0
S00135694,38.0,6.0,2.0,9.0,15.0,4.0,1.0,0.0,0.0,0.0,4.0
S00135695,41.0,10.0,3.0,13.0,11.0,0.0,2.0,0.0,0.0,0.0,3.0
S00135696,33.0,10.0,4.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0
S00135697,66.0,17.0,5.0,12.0,13.0,3.0,1.0,0.0,0.0,1.0,14.0
S00135698,65.0,22.0,5.0,17.0,6.0,4.0,0.0,0.0,2.0,1.0,7.0
S00135699,86.0,24.0,4.0,20.0,21.0,2.0,1.0,0.0,1.0,0.0,13.0
S00135700,32.0,10.0,4.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0
S00135701,39.0,8.0,3.0,10.0,6.0,4.0,0.0,0.0,2.0,0.0,7.0
S00135702,46.0,14.0,1.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
S00135703,31.0,6.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0
S00135704,23.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S00135705,47.0,19.0,2.0,13.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0
S00135706,60.0,14.0,2.0,25.0,10.0,1.0,0.0,0.0,1.0,0.0,7.0
S00135707,34.0,13.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0
S00135708,44.0,9.0,2.0,9.0,7.0,6.0,1.0,0.0,0.0,1.0,11.0
S00135709,44.0,9.0,2.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,14.0
S00135710,26.0,6.0,2.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0
S00135711,38.0,7.0,1.0,13.0,6.0,1.0,0.0,0.0,2.0,2.0,7.0
S00135712,62.0,16.0,1.0,18.0,10.0,2.0,0.0,0.0,0.0,1.0,18.0
S00135713,37.0,10.0,2.0,10.0,4.0,4.0,0.0,0.0,2.0,0.0,8.0
S00135714,71.0,14.0,2.0,24.0,8.0,1.0,0.0,0.0,0.0,0.0,18.0
S00135715,57.0,17.0,4.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,8.0
S00135716,53.0,16.0,2.0,14.0,8.0,0.0,0.0,0.0,3.0,0.0,8.0
S00135717,54.0,13.0,3.0,18.0,9.0,1.0,0.0,0.0,0.0,4.0,7.0
S00135718,35.0,6.0,6.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0
S00135719,62.0,17.0,10.0,12.0,8.0,1.0,3.0,0.0,0.0,2.0,7.0
S00135720,90.0,20.0,7.0,22.0,20.0,5.0,1.0,0.0,2.0,0.0,12.0
S00135721,85.0,17.0,5.0,28.0,16.0,6.0,4.0,0.0,0.0,1.0,8.0
S00135722,26.0,11.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0
S00135723,24.0,7.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0
S00135724,37.0,7.0,1.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,8.0
S00135725,40.0,12.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0
S00135726,73.0,20.0,4.0,31.0,5.0,4.0,1.0,0.0,0.0,0.0,12.0
S00135727,63.0,18.0,16.0,13.0,2.0,3.0,0.0,0.0,0.0,1.0,13.0
S00135728,47.0,4.0,0.0,12.0,13.0,3.0,0.0,0.0,0.0,1.0,15.0
S00135729,28.0,12.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0
S00135730,51.0,5.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0
S00135731,46.0,11.0,2.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0,6.0
S00135732,52.0,9.0,3.0,15.0,15.0,0.0,1.0,0.0,1.0,0.0,9.0
S00135733,35.0,5.0,1.0,14.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0
S00135734,40.0,13.0,4.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0
S00135735,53.0,9.0,4.0,14.0,8.0,1.0,0.0,0.0,1.0,0.0,15.0
S00135736,29.0,11.0,7.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
S00135737,52.0,19.0,7.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,11.0
S00135738,78.0,11.0,4.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,17.0
S00135739,49.0,19.0,3.0,9.0,8.0,4.0,0.0,0.0,0.0,1.0,5.0
S00135740,40.0,13.0,0.0,13.0,8.0,2.0,0.0,0.0,0.0,2.0,5.0
S00135741,33.0,10.0,4.0,8.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0
S00135742,46.0,10.0,4.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0
S00135743,37.0,6.0,2.0,15.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0
S00135744,45.0,8.0,1.0,18.0,8.0,0.0,1.0,0.0,0.0,0.0,10.0
S00135745,62.0,20.0,5.0,16.0,4.0,2.0,1.0,0.0,0.0,4.0,13.0
S00135746,30.0,4.0,5.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0
S00135747,45.0,9.0,0.0,14.0,11.0,1.0,0.0,0.0,0.0,1.0,8.0
S00135748,60.0,9.0,5.0,23.0,8.0,4.0,1.0,0.0,0.0,0.0,9.0
S00135749,33.0,2.0,3.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0
S00135750,59.0,11.0,4.0,13.0,6.0,1.0,0.0,0.0,0.0,2.0,21.0
S00135751,44.0,8.0,4.0,17.0,1.0,3.0,1.0,0.0,0.0,0.0,6.0
S00135752,52.0,6.0,4.0,12.0,7.0,1.0,1.0,0.0,0.0,2.0,13.0
S00135753,39.0,12.0,2.0,7.0,7.0,3.0,0.0,0.0,0.0,2.0,8.0
S00135754,36.0,14.0,3.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0
S00135755,70.0,21.0,5.0,16.0,6.0,1.0,2.0,0.0,2.0,0.0,18.0
S00135756,44.0,12.0,1.0,14.0,5.0,2.0,0.0,0.0,1.0,2.0,8.0
S00135757,47.0,9.0,6.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,10.0
S00135758,22.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0
S00135759,30.0,3.0,0.0,13.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0
S00135760,30.0,7.0,2.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0
S00135761,44.0,23.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0,7.0
S00135762,46.0,9.0,3.0,13.0,9.0,4.0,1.0,0.0,0.0,1.0,6.0
S00135763,36.0,6.0,4.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0
S00135764,44.0,20.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0
S00135765,70.0,22.0,3.0,21.0,10.0,4.0,0.0,0.0,0.0,1.0,12.0
S00135766,44.0,12.0,4.0,15.0,5.0,2.0,0.0,0.0,0.0,2.0,13.0
S00135767,54.0,10.0,3.0,17.0,11.0,1.0,1.0,0.0,0.0,0.0,14.0
S00135768,78.0,13.0,4.0,22.0,21.0,2.0,0.0,1.0,0.0,0.0,13.0
S00135769,71.0,16.0,4.0,22.0,12.0,2.0,1.0,1.0,2.0,0.0,10.0
S00135770,48.0,14.0,4.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,13.0
S00135771,41.0,11.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,1.0,10.0
S00135772,89.0,19.0,7.0,24.0,19.0,2.0,0.0,0.0,0.0,0.0,19.0
S00135773,73.0,14.0,7.0,24.0,6.0,1.0,3.0,0.0,0.0,1.0,19.0
S00135774,38.0,12.0,1.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0
S00135775,84.0,29.0,5.0,18.0,7.0,0.0,1.0,0.0,0.0,2.0,22.0
S00135776,46.0,12.0,5.0,15.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0
S00135777,47.0,13.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
S00135778,27.0,6.0,2.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0
S00135779,53.0,13.0,5.0,15.0,9.0,1.0,0.0,1.0,0.0,0.0,9.0
S00135780,52.0,13.0,2.0,13.0,10.0,2.0,0.0,0.0,0.0,2.0,17.0
S00135781,64.0,16.0,3.0,18.0,11.0,0.0,1.0,2.0,0.0,0.0,14.0
S00135782,48.0,15.0,6.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0
S00135783,73.0,19.0,4.0,12.0,11.0,2.0,4.0,0.0,0.0,0.0,19.0
S00135784,40.0,10.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0
S00135785,29.0,4.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0
S00135786,63.0,25.0,3.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0
S00135787,27.0,8.0,2.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0
S00135788,54.0,10.0,6.0,11.0,14.0,2.0,2.0,0.0,0.0,0.0,9.0
S00135789,43.0,9.0,3.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0
S00135790,54.0,15.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0
S00135791,83.0,18.0,6.0,22.0,11.0,2.0,0.0,0.0,1.0,0.0,22.0
S00135792,38.0,5.0,1.0,5.0,9.0,0.0,2.0,0.0,0.0,1.0,16.0
S00135793,55.0,11.0,7.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0
S00135794,81.0,28.0,1.0,10.0,28.0,7.0,2.0,1.0,0.0,0.0,6.0
S00135795,45.0,13.0,9.0,8.0,7.0,2.0,0.0,0.0,2.0,0.0,5.0
S00135796,43.0,6.0,6.0,15.0,0.0,4.0,1.0,0.0,0.0,1.0,12.0
S00135797,60.0,11.0,15.0,8.0,10.0,0.0,0.0,0.0,1.0,1.0,13.0
S00135798,27.0,10.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0
S00135799,71.0,27.0,9.0,20.0,8.0,1.0,0.0,0.0,0.0,1.0,5.0
S00135800,43.0,7.0,7.0,15.0,7.0,0.0,1.0,0.0,2.0,1.0,4.0
S00135801,38.0,15.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0
S00135802,28.0,12.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
S00135803,46.0,17.0,4.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0
S00135804,50.0,9.0,2.0,14.0,15.0,2.0,0.0,0.0,0.0,0.0,9.0
S00135805,18.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
S00135806,47.0,8.0,4.0,14.0,9.0,3.0,1.0,0.0,0.0,0.0,8.0
S00135807,45.0,9.0,3.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,11.0
S00135808,37.0,15.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
S00135809,45.0,9.0,3.0,19.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0
S00135810,58.0,19.0,1.0,10.0,19.0,4.0,2.0,0.0,0.0,0.0,6.0
S00135811,70.0,24.0,7.0,10.0,4.0,0.0,0.0,2.0,1.0,0.0,22.0
S00135812,50.0,11.0,3.0,17.0,5.0,2.0,0.0,0.0,0.0,0.0,12.0
S00135813,46.0,14.0,5.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0
S00135814,31.0,8.0,1.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0
S00135815,20.0,5.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
S00135816,51.0,13.0,6.0,15.0,4.0,3.0,0.0,0.0,0.0,1.0,8.0
S00135817,56.0,11.0,2.0,19.0,10.0,2.0,1.0,0.0,0.0,1.0,11.0
S00135818,46.0,15.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0
S00135819,58.0,12.0,0.0,16.0,8.0,0.0,5.0,0.0,0.0,0.0,12.0
S00135820,72.0,14.0,6.0,23.0,9.0,3.0,1.0,0.0,0.0,0.0,12.0
S00135821,42.0,7.0,8.0,12.0,3.0,1.0,0.0,0.0,0.0,2.0,11.0
S00135822,49.0,6.0,8.0,18.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0
S00135823,63.0,18.0,4.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,17.0
S00135824,83.0,19.0,5.0,22.0,18.0,3.0,0.0,0.0,0.0,0.0,16.0
S00135825,49.0,8.0,0.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,17.0
S00135826,43.0,12.0,4.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0
S00135827,29.0,6.0,2.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0
S00135828,86.0,26.0,6.0,26.0,10.0,2.0,0.0,1.0,3.0,1.0,11.0
S00135829,27.0,9.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0
S00135830,31.0,11.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0
S00135831,53.0,14.0,1.0,16.0,15.0,2.0,1.0,0.0,0.0,2.0,7.0
S00135832,85.0,27.0,4.0,24.0,20.0,2.0,0.0,1.0,1.0,0.0,10.0
S00135833,52.0,8.0,3.0,16.0,9.0,3.0,0.0,1.0,0.0,0.0,13.0
S00135834,56.0,16.0,5.0,11.0,5.0,3.0,0.0,0.0,1.0,0.0,13.0
S00135835,71.0,26.0,3.0,19.0,11.0,2.0,0.0,0.0,0.0,2.0,13.0
S00135836,54.0,7.0,4.0,17.0,11.0,4.0,0.0,0.0,0.0,0.0,11.0
S00135837,67.0,11.0,2.0,21.0,19.0,5.0,0.0,0.0,0.0,0.0,11.0
S00135838,59.0,20.0,20.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0
S00135839,76.0,30.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,0.0,9.0
S00135840,78.0,19.0,9.0,22.0,12.0,4.0,2.0,0.0,0.0,0.0,13.0
S00135841,32.0,14.0,0.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0
S00135842,34.0,13.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0
S00135843,10.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
S00135844,22.0,4.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
S00135845,39.0,5.0,3.0,8.0,14.0,3.0,0.0,1.0,0.0,0.0,6.0
S00135846,63.0,20.0,8.0,17.0,5.0,2.0,2.0,0.0,0.0,0.0,9.0
S00135847,28.0,10.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
S00135848,53.0,12.0,15.0,14.0,7.0,4.0,1.0,0.0,0.0,0.0,4.0
S00135849,21.0,8.0,2.0,3.0,7.0,1.0,1.0,0.0,1.0,0.0,5.0
S00135850,47.0,12.0,1.0,11.0,11.0,3.0,3.0,0.0,0.0,2.0,8.0
S00135851,65.0,13.0,4.0,23.0,8.0,2.0,0.0,0.0,0.0,0.0,9.0
S00135852,34.0,9.0,2.0,7.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0
S00135853,9.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
S00135854,37.0,11.0,5.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,5.0
S00135855,27.0,7.0,2.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,5.0
S00135856,26.0,13.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
S00135857,21.0,2.0,0.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
S00135858,30.0,7.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0
S00135859,34.0,8.0,2.0,9.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0
S00135860,37.0,13.0,2.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,5.0
S00135861,29.0,8.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0
S00135862,39.0,4.0,4.0,16.0,8.0,3.0,1.0,0.0,0.0,3.0,5.0
S00135863,43.0,10.0,2.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,10.0
S00135864,33.0,8.0,5.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0
S00135865,42.0,9.0,8.0,11.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0
S00135866,40.0,16.0,2.0,8.0,7.0,4.0,1.0,0.0,0.0,0.0,4.0
S00135867,59.0,18.0,7.0,15.0,11.0,2.0,0.0,0.0,1.0,1.0,4.0
S00135868,63.0,23.0,16.0,11.0,9.0,1.0,1.0,0.0,1.0,0.0,4.0
S00135869,29.0,4.0,8.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0
S00135870,45.0,7.0,8.0,14.0,7.0,0.0,3.0,0.0,2.0,1.0,4.0
S00135871,74.0,22.0,9.0,14.0,11.0,5.0,0.0,0.0,0.0,1.0,12.0
S00135872,23.0,8.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
